tweet_ids
1345156529238859776
1345154328034750464
1345153124760244224
1345149283784216576
1345145371140493314
1345144513996730369
1345142325815746560
1345139624822378498
1345139351865450499
1345138152923664386
1345137341065789440
1345135462185369600
1345135211000987649
1345134450468913154
1345132220722233345
1345131547398205441
1345131546051751936
1345124670765490176
1345117196188573696
1345111481973522433
1345098230061678592
1345096717595799557
1345095796505661440
1345095420653883393
1345093902966128640
1345093507690729473
1345091466289426434
1345091009445826560
1345090011855683585
1345087711351341057
1345087528471203840
1345086476921421826
1345084923980480512
1345084355916439552
1345083001986637831
1345082960706301956
1345082397134442496
1345081451688022016
1345080818998251520
1345079480340029440
1345079256280399873
1345077973486071812
1345077753016627200
1345077398396522496
1345077236521525248
1345077069697355778
1345076636425752576
1345076499909525504
1345076374504153091
1345076167691255809
1345076038678708225
1345074646157180928
1345073821787717632
1345073669404463104
1345073387111124994
1345073153337221120
1345072987913895936
1345072604168605697
1345072090949402625
1345071953934221313
1345071949890768901
1345071839492538369
1345071819917721602
1345071147914653696
1345070969510109185
1345070705587601408
1345070510292545537
1345069729032019968
1345068997767794688
1345068720108888066
1345068546049490944
1345066971193171968
1345066824224927744
1345065969828282368
1345065479258435584
1345064480678416384
1345064472226848768
1345063604198854658
1345062721771900929
1345062620391329792
1345062413997993984
1345061793643769856
1345060991017443329
1345060787690192897
1345060670983843840
1345060383560585216
1345060155650555905
1345059713486974978
1345059672143794189
1345059497425833984
1345059179002695680
1345059044864638978
1345058982876958727
1345058699094605824
1345058527417675776
1345058454696820738
1345058323561730048
1345057946879758341
1345057136804462592
1345056941995823105
1345056874102542337
1345056736357486597
1345056185842421760
1345056115042631680
1345055938009583616
1345055140995158016
1345054992634245121
1345054980416401408
1345054656687296513
1345053746527494144
1345053240770011137
1345053237498417153
1345052933096939521
1345052832463003648
1345052295109640192
1345052167883915266
1345051865390596097
1345051773149462529
1345051753230680065
1345051424757956609
1345050956224860160
1345050721452888064
1345050410965299202
1345050086921756673
1345049765537431553
1345049249055002624
1345049198291341317
1345049121384669185
1345048839988805633
1345048530696589312
1345048429106397184
1345048059835678720
1345047852842684416
1345047378449948672
1345046702944878592
1345045941397590019
1345045237643714561
1345045235081084928
1345045014347280386
1345044976246243328
1345044860898689024
1345044599350374402
1345044547294932992
1345044491351121920
1345044108641882118
1345043664783900673
1345043453118271490
1345043355260973058
1345043355214999557
1345042966776217600
1345041874415878145
1345041805381939205
1345041721252487169
1345041261183438848
1345041105696407552
1345040838850711553
1345040586919841799
1345040428064591872
1345040229963620365
1345040116683735040
1345039899150307329
1345039213025226752
1345038757892747265
1345038693946429440
1345038494981214214
1345037871095271424
1345037685958742017
1345037479284334613
1345037315710750720
1345037249398919172
1345037236279115780
1345037064484528131
1345036896422936576
1345036783273218054
1345036745188864003
1345036728181030913
1345036670752575489
1345036569716039680
1345036407119593473
1345035954872934402
1345035842033602561
1345035770768183296
1345035756989890560
1345035471693381632
1345034978501959683
1345034759676846080
1345034673328586752
1345034443254165504
1345034289549721602
1345034175905075201
1345034083143831552
1345034036067008513
1345033963748769793
1345033662106980353
1345033203321507841
1345032932482637825
1345032895010783233
1345032872109903873
1345032785979871235
1345032664877654017
1345032486993031170
1345032453308645376
1345032393539784705
1345032361545666561
1345032124508770310
1345031953540530176
1345031810900656128
1345031712128974850
1345031536572305409
1345030949763878913
1345030867597500416
1345030596104388610
1345030362913595392
1345030362473369601
1345030233242570752
1345030169497489408
1345030046310748161
1345029909312274432
1345029742781550593
1345029667560902661
1345029446768545792
1345029432403054592
1345028789449867264
1345028784056135682
1345028774786596865
1345028693639380992
1345028405452886017
1345028255833722885
1345028255766745090
1345027889855565825
1345027690990956544
1345027144192118784
1345027029587079168
1345027020628008961
1345026958514479104
1345026866176921603
1345026367352496131
1345026199286910979
1345026164608421889
1345026142344941568
1345025932088623111
1345025500196925440
1345025487349796865
1345025266968530946
1345025060088606720
1345024931621261318
1345024566721040389
1345024265247051780
1345024196745646081
1345024050863640578
1345023950166712320
1345023907347058688
1345023778821206016
1345023773477457927
1345023442047758336
1345022891222396928
1345022696988372993
1345022216224829441
1345021831120449536
1345021606418997248
1345021143229497344
1345021085528387584
1345020617053982720
1345020417837154304
1345020388292534280
1345020194024902661
1345020008087302144
1345019978467012609
1345019764477886467
1345019698396631041
1345019564736663552
1345019338491715590
1345019254081548288
1345019220912848897
1345019211320492032
1345019070371000321
1345019042231304192
1345018795446833152
1345018793140092929
1345018743378726913
1345018584964087808
1345018187214168064
1345017937845882880
1345017777724162048
1345017630336249858
1345017474547216384
1345017387884560385
1345017353558495234
1345017069067063296
1345016957355999233
1345016703281889282
1345016374897246208
1345016256261279744
1345016143388393474
1345016078720786433
1345016016577810432
1345015852094033920
1345015673030787072
1345015377281970176
1345015205256859649
1345015137363664896
1345015105604390915
1345015061899710465
1345014465687785473
1345014440689872899
1345014432217276416
1345014322649587713
1345014203854118921
1345014024996438016
1345013886496378882
1345013873787559938
1345013818439548929
1345013781265481728
1345013700114096130
1345013640978567168
1345013276309147649
1345012904538431489
1345012894673473538
1345012603643432960
1345012317621108737
1345012176499531776
1345011990658367489
1345011767705886724
1345011728111652866
1345011599250137089
1345011510414778369
1345011206327681024
1345011019157004295
1345010924306894853
1345010563949195266
1345010512002568192
1345010419677597696
1345010388006543360
1345010349183930370
1345010219802267650
1345010112512073728
1345009997680283650
1345009863257071617
1345009723767025666
1345009594670534656
1345009545144254465
1345009535606374402
1345009424264384518
1345009269133905920
1345009264130080769
1345009236720246785
1345008977193668608
1345008758141853696
1345008639581384705
1345008637438087170
1345008632866357248
1345008606656151554
1345008556668452864
1345008150202650625
1345008088479252481
1345008065695780864
1345007898984906752
1345007844928626688
1345007791946215426
1345007702628564994
1345007598894948359
1345007358494314498
1345007221063577600
1345007208690376705
1345007171591835656
1345007116625604608
1345006890850258945
1345006868255674369
1345006495285407745
1345006479607177222
1345006445595541504
1345006301601013760
1345006238317248512
1345006041327550464
1345005910561878016
1345005796233338880
1345005794144653312
1345005698166398977
1345005648593833986
1345005594248318979
1345005471107694592
1345005446298361857
1345005362588438530
1345005231508054081
1345005148846735361
1345004916432011266
1345004835913940997
1345004811821797378
1345004698709983232
1345004563292594176
1345004510087847937
1345004250355515395
1345004096734941189
1345003917587845121
1345003669679345667
1345003521255460865
1345003340040531969
1345003277805518848
1345003265126248448
1345003101288239106
1345002821922406400
1345002663658676224
1345002596130410497
1345002338541391873
1345001952891949057
1345001891110002688
1345001623089680384
1345001597055614976
1345001565741064199
1345001419175153665
1345001338610958336
1345001318960615424
1345001240975925248
1345001017348300800
1345000682936389635
1345000473015668736
1345000468389367808
1345000447417880577
1345000217255415809
1345000207759495173
1345000124863434754
1345000003182317569
1344999834428686336
1344999536477962242
1344999509730811904
1344999486276292608
1344999454064033793
1344999366440833024
1344999314918031360
1344999173544763395
1344999162681597958
1344998901091168258
1344998704093167616
1344998511641706503
1344998411943116800
1344998244837859328
1344998180639842306
1344998136532504577
1344998070426107905
1344997939828072451
1344997855761633283
1344997824174325760
1344997466366730240
1344997460087721986
1344997272615051266
1344997086224269314
1344996724763291648
1344996716571856897
1344996547482820609
1344996161015332865
1344995741517840386
1344995733892546562
1344995186678628353
1344995048287592448
1344994924547117056
1344994722692022273
1344994709425405953
1344994686302261248
1344994515396935680
1344994465702809609
1344994464725495810
1344994413244608513
1344994323482333190
1344994309544628224
1344994306533195784
1344994293237178369
1344994290091454465
1344994275147141121
1344994255312326658
1344993665039515650
1344993523276292104
1344993507782475783
1344993493756702720
1344993432968675328
1344993317096808448
1344993182828777473
1344993153531559937
1344993117154332673
1344992945661906944
1344992853978722304
1344992815600820230
1344992792771117064
1344992698533437440
1344992552060010498
1344992448758517760
1344992053957111808
1344992037137858560
1344991948122148864
1344991874025570305
1344991689434284036
1344991679338618881
1344991597604130816
1344991357337817088
1344991332675162112
1344991323447844864
1344991197656457217
1344991177037107201
1344991150847840256
1344991037807185920
1344990958220238854
1344990799885340672
1344990633367367680
1344990576542842887
1344990482695262209
1344990366068400129
1344990326461612032
1344990277648453633
1344990268081262592
1344990255024205824
1344990231284514818
1344990111470030849
1344990110249439238
1344990003831607297
1344989939218305027
1344989878367371265
1344989749300264960
1344989698817667073
1344989675128119298
1344989657092657152
1344989626885308419
1344989572699066369
1344989336085925893
1344989273548759041
1344989227042312193
1344989170758893570
1344989077997805573
1344989072415023105
1344988651835441152
1344988620113862656
1344988452656353286
1344988441474265090
1344988345181507589
1344988343080165376
1344988313560616961
1344988268253728768
1344988253326172162
1344988252487385088
1344988155225620480
1344988154034438144
1344988132739932160
1344988118764539905
1344988050531651589
1344988023738404865
1344987950954647554
1344987873464913921
1344987739079331844
1344987721517953024
1344987625518551040
1344987501937659905
1344987466919362560
1344987464801239040
1344987450637094912
1344987375013826560
1344987338821144579
1344987300120334336
1344987143635013633
1344987132893360131
1344987124471365632
1344987108914593792
1344987034214047745
1344986986298281984
1344986946439794693
1344986935572353024
1344986750771294208
1344986710929620994
1344986659108999169
1344986614561345536
1344986593535393799
1344986577500397568
1344986533699284992
1344986526162194432
1344986520231415808
1344986504896991234
1344986475247652865
1344986470688309248
1344986429080784896
1344986420180500480
1344986322142961665
1344986302622519298
1344986299808190465
1344986222372954114
1344986209882308608
1344986200835117056
1344986173907718144
1344986156161593348
1344986060510482438
1344986036477206528
1344985966822375424
1344985910828404736
1344985877517201414
1344985761502822402
1344985694221942784
1344985599267143682
1344985539729088513
1344985473824002048
1344985403749646336
1344985314251702274
1344985180927217666
1344985133628080129
1344985032771784706
1344984934507679745
1344984887116222464
1344984868116021250
1344984781323309059
1344984637659992065
1344984604998918147
1344984562644910080
1344984440427012096
1344984400144998400
1344984339021398019
1344984322365825024
1344984296365256751
