tweet_ids
1345154683359301633
1345154320413511680
1345150888919273472
1345138125648125952
1345131133512638473
1345131132380213250
1345120020624498694
1345104693509332992
1345101246256930816
1345086381987561472
1345079480340029440
1345073821787717632
1345072987913895936
1345072604168605697
1345071422058721283
1345070016585031681
1345069659729481729
1345069466774773762
1345069332477353984
1345068997767794688
1345068546049490944
1345067600313683968
1345063487848890368
1345062403571130369
1345061686571487232
1345060383560585216
1345059672143794189
1345058655394263041
1345058202988122112
1345057432167460868
1345057260628815873
1345056667554238464
1345055442154659841
1345055076025565184
1345054993942945792
1345054361202941953
1345053803117125633
1345053039644844033
1345052709401972737
1345052660462886912
1345052295109640192
1345051969048625158
1345051283930148867
1345051223083212802
1345051101792333825
1345050410965299202
1345050283341213702
1345049987365752833
1345049765537431553
1345049424674889730
1345048927553413122
1345048447213158400
1345047601796812802
1345045310016528384
1345044860940689409
1345044037716250624
1345043812712730624
1345043453118271490
1345043286377914368
1345040815547006982
1345040605131415553
1345038468016078849
1345037780515057664
1345036896422936576
1345035974300979200
1345035274686844928
1345034759676846080
1345034701291941889
1345034549441437696
1345034396340948997
1345033963748769793
1345033811940130816
1345031805213110275
1345030867597500416
1345030362913595392
1345030304214392837
1345030138916814849
1345029606580097025
1345028405452886017
1345027029587079168
1345025849234391040
1345025739368722432
1345024231810056195
1345022423603830785
1345022223933972480
1345021619975016449
1345020157664481282
1345017155331497985
1345014432217276416
1345014203854118921
1345012894673473538
1345009535606374402
1345002821922406400
1345002338541391873
1344998852110106625
1344996547482820609
1344993061634527237
1344991844925648898
1344991239356071942
1344987772507963394
1344986758828625921
1344986704483119104
1344986533699284992
1344986490925850624
1344985694221942784
1344983983986130945
1344983848329728001
1344982995023880193
1344982900018565120
1344981981193355272
1344981683947397121
1344981117141565440
1344979692118450178
1344979345350090752
1344978371034324999
1344978317116489728
1344977478620569602
1344976734999887872
1344973268239847424
1344968557474447364
1344966820453904384
1344965435670880266
1344965423997992960
1344962967704465415
1344959980898811906
1344956182797066242
1344955319265284096
1344954814837497857
1344938999782146050
1344936738838306816
1344934906300780544
1344933901748240391
1344929472668082176
1344928330567438336
1344916311915327488
1344913905231876096
1344903335535525888
1344890228251639809
1344885011485343745
1344884705154371585
1344883687502954496
1344883144940421120
1344881000854114307
1344880357233946624
1344880179231948800
1344879959639089153
1344878973944152065
1344878970802634755
1344876659787218947
1344874901543370752
1344872998319214595
1344872092655788042
1344871308404740098
1344866908596707328
1344865826919342082
1344856994558087169
1344845544116523009
1344843073109467136
1344835294210658304
1344827462534893571
